name,category_id,address_cd,signature_menu,latitude,longitude,post_id
시골쌀밥영양돌솥밥,BC01,전라북도 장수군 계남면 장수로 3061,돌솥밥,35.7061569,127.5798793,1
토옥동송어횟집,BC01,전라북도 장수군 계북면 양악리 3-1,송어회,35.80176348,127.6574597,1
일두백미,BC01,전라북도 장수군 장수읍 장천로 199,육회비빔밥,35.6520042,127.5197948,1
먹으러회관,BC01,전라북도 장수군 천천면 송탄4길 8-12,어죽,35.7364117,127.5350153,1
영광분식,BC01,전라북도 장수군 천천면 춘송길 13,다슬기수제비,35.7358945,127.5341531,1
고산촌,BC01,전라북도 전주시 덕진구 건산로 289,"한우, 숯불구이",35.8356387,127.1671963,1
이연국수,BC01,전라북도 전주시 덕진구 견훤왕궁로 286-3,"잔치국수, 비빔국수",35.8331637,127.1520709,1
감로헌,BC01,전라북도 전주시 덕진구 권삼득로 247,약선밥상,35.8367949,127.1349104,1
금암피순대,BC01,전라북도 전주시 덕진구 기린대로 400-61,순대국밥,35.8659828,127.0787477,1
옥경이네 다슬기탕,BC01,전라북도 전주시 덕진구 기린대로 523,다슬기탕,35.8371487,127.1328977,1
겐돈소바 본점,BC01,전라북도 전주시 덕진구 동가재미3길 50,메밀국수,35.8343127,127.1638797,1
해이루 전북대본점,BC01,전라북도 전주시 덕진구 명륜5길 9,"뚝배기감자탕, 감자탕전골",35.8438596,127.1256956,1
순창장군목다슬기,BC01,전라북도 전주시 덕진구 명주6길 14-23,다슬기탕,35.8449803,127.1522706,1
벽계가든,BC01,전라북도 전주시 덕진구 백제대로 524,"갈비, 냉면, 생고기",35.8401322,127.1306007,1
봉이설렁탕,BC01,전라북도 전주시 덕진구 백제대로 576,"설렁탕, 곰탕",35.8426542,127.1377846,1
남원골추어탕,BC01,전라북도 전주시 덕진구 석소5길 33-17,추어탕,35.8344912,127.171474,1
농부가,BC01,전라북도 전주시 덕진구 석소5길 5,"정식, 한우불낙전골",35.8344912,127.171474,1
호성순대 본점,BC01,전라북도 전주시 덕진구 소리로 205,"피순대, 순대국밥",35.8583563,127.1444873,1
백세곰탕,BC01,전라북도 전주시 덕진구 송천중앙로 100,곰탕,35.8558147,127.1209936,1
족보설렁탕,BC01,전라북도 전주시 덕진구 송천중앙로 25,"설렁탕, 곰탕",35.8513952,127.1192374,1
고궁 전주본점,BC01,전라북도 전주시 덕진구 송천중앙로 33,육회비빔밥,35.8550187,127.1208947,1
원조진안흑돼지,BC01,전라북도 전주시 덕진구 정언신로 173-1,돼지불고기,35.8313431,127.1704208,1
군산아구탕,BC01,전라북도 전주시 덕진구 조경단로 100,"아구탕, 아구찜",35.852169,127.1237721,1
태평집,BC01,전라북도 전주시 덕진구 조경단로 3-6,"메밀국수, 콩국수",35.852169,127.1237721,1
가운데집,BC01,전라북도 전주시 덕진구 추천로 171,양념족발,35.8506964,127.1106667,1
김판쇠전주우족탕,BC01,전라북도 전주시 덕진구 태진로 132,"우족탕, 갈비탕",35.8333079,127.1356887,1
호성고기마을,BC01,전라북도 전주시 덕진구 호성2길 7-8,매운양푼갈비,35.85921758,127.1531631,1
베테랑칼국수,BC01,전라북도 전주시 완산구 경기전길 135,"칼국수, 만두, 쫄면",35.8138951,127.151583,1
경기전중앙숯불,BC01,전라북도 전주시 완산구 풍남동3가 80-1,"쇠고기, 안창살",35.81609,127.15257,1
서신동한방족발,BC01,전라북도 전주시 완산구 고사평4길 22,족발,35.8353954,127.1098582,1
펄펄닭내장,BC01,전라북도 전주시 완산구 공북로 100,"닭내장탕, 돼지갈비",35.825321,127.1344544,1
태평진미집,BC01,전라북도 전주시 완산구 공북로 69,고추장연탄구이불고기,35.8265418,127.1431163,1
오원집 본점,BC01,전라북도 전주시 완산구 공북로 82,"연탄불돼지구이, 가락국수",35.825321,127.1344544,1
이래면옥,BC01,전라북도 전주시 완산구 동문길 103,"냉면, 평양만두",35.8193293,127.1507002,1
전주왱이콩나물국밥전문점,BC01,전라북도 전주시 완산구 동문길 88,"콩나물국밥, 모주",35.818311,127.1491851,1
동문원콩나물국밥,BC01,전라북도 전주시 완산구 동문길 91,"콩나물국밥, 비빔밥",35.8195356,127.1527027,1
이모갈비전골,BC01,전라북도 전주시 완산구 동문길 81-3,물갈비,35.8173828,127.150179,1
모악골,BC01,전라북도 전주시 완산구 맏내3길 9,삼계탕,35.7928116,127.1302247,1
명랑불고기,BC01,전라북도 전주시 완산구 문화광장로 29,돼지불고기,35.82330081,127.146644,1
효자동아귀찜,BC01,전라북도 전주시 완산구 바우배기2길 23,"아귀찜, 돈가스",35.8171868,127.1030361,1
연와미당,BC01,전라북도 전주시 완산구 백제대로 128,"소고기구이, 갈비탕",35.8076954,127.1216437,1
다래면옥,BC01,전라북도 전주시 완산구 백제대로 402,"냉면, 평양왕만두",35.8076954,127.1216437,1
목포홍어횟집,BC01,전라북도 전주시 완산구 산월1길 13,삼합,35.812691,127.1217012,1
약수터원조감자탕,BC01,전라북도 전주시 완산구 서학로 19,감자탕,35.8091015,127.1602823,1
미가옥 본가,BC01,전라북도 전주시 완산구 소태정3길 5-4,콩나물국밥,35.80345952,127.1004584,1
동원순대집,BC01,전라북도 전주시 완산구 쑥고개로 391,순대국밥,35.7922383,127.0763063,1
외할머니솜씨,BC01,전라북도 전주시 완산구 오목대길 81-8,흑임자팥빙수,35.8136488,127.1551363,1
덕암청국장,BC01,전라북도 전주시 완산구 장자길 67,"청국장, 삼계탕",35.7769862,127.1023943,1
해태바베큐,BC01,전라북도 전주시 완산구 전동성당길 13,닭바비큐,35.8186161,127.1488902,1
가족회관,BC01,전라북도 전주시 완산구 전라감영5길 17,"전주비빔밥, 정식",35.816518,127.1464251,1
시골촌,BC01,전라북도 전주시 완산구 전주객사2길 12-1,"삼겹살, 닭도리탕",35.8174139,127.1410323,1
효자문식당,BC01,전라북도 전주시 완산구 전주객사4길 43-24,"갈비탕, 우두탕",35.8185739,127.1442246,1
초만원식당,BC01,전라북도 전주시 완산구 전주객사4길 43-4,갈비탕,35.8197075,127.1435154,1
향리,BC01,전라북도 전주시 완산구 전주객사5길 83,병어찌개,35.821007,127.1451245,1
서울회관,BC01,전라북도 전주시 완산구 전주객사5길 99,백반,35.821007,127.1451245,1
메르밀진미집 본점,BC01,전라북도 전주시 완산구 전주천동로 94,"메밀국수, 콩국수",35.8128513,127.1439048,1
사람사는세상,BC01,전라북도 전주시 완산구 중산10길 16-4,막걸리,35.8184706,127.1217859,1
고향숯불에구운족발보쌈 전북본점,BC01,전라북도 전주시 완산구 중화산로 29,족발,35.8227234,127.1189802,1
호림이네,BC01,전라북도 전주시 완산구 춘향로 5152,다슬기돌솥밥,35.8093271,127.1621652,1
행원,BC01,전라북도 전주시 완산구 풍남문3길 12,전통차,35.8140952,127.1464478,1
전일갑오,BC01,전라북도 전주시 완산구 현무2길 16,"가게맥주, 갑오징어",35.821478,127.1495446,1
백일홍찐빵만두,BC01,전라북도 전주시 완산구 현무2길 67,"찐빵, 만두",35.821478,127.1495446,1
반야돌솥밥,BC01,전라북도 전주시 완산구 홍산1길 6,반야돌솥밥,35.81471,127.1075111,1
현대옥 전주본점,BC01,전라북도 전주시 완산구 화산천변2길 7-4,"콩나물국밥, 돼지국밥",35.8197268,127.1171786,1
국화회관,BC01,전라북도 정읍시 서부로 22,우렁이쌈밥,35.568246,126.8438464,1
아양촌해물칼국수,BC01,전라북도 정읍시 송산1길 25,칼국수,35.55311584,126.8664047,1
정촌식당,BC01,전라북도 정읍시 중앙1길 169,한정식,35.5682833,126.8536614,1
일력,BC01,전라북도 정읍시 중앙1길 63,소바,35.5682833,126.8536614,1
솜씨만두,BC01,전라북도 정읍시 중앙로 162,군만두,35.5602541,126.8665167,1
보안식당,BC01,전라북도 정읍시 중앙로 95,팥칼국수,35.5602541,126.8665167,1
뚝방가든,BC01,전라북도 정읍시 칠보면 칠보중앙로 103-31,민물매운탕,35.6086108,126.988729,1
구절재휴게소가든,BC01,전라북도 정읍시 칠보면 태산로 2027,다슬기칼국수,35.5878876,127.0085088,1
대일정,BC01,전라북도 정읍시 태인면 수학정석길 3,참게장정식,35.65175667,126.9429706,1
백학정,BC01,전라북도 정읍시 태인면 태인로 29-3,참게장백반,35.65190139,126.9419769,1
벚꽃마을,BC01,전라북도 진안군 마령면 마이산남로 209,등갈비,35.7579844,127.396266,1
마이담,BC01,전라북도 진안군 부귀면 전진로 1947,홍삼시래기밥,35.8320327,127.3495906,1
부뚜막,BC01,전라북도 진안군 안천면 진무로 2744-12,어제비,35.895196,127.5480123,1
월평댁,BC01,전라북도 진안군 정천면 석원로 151,어탕,35.85792054,127.4357082,1
그곳에쭈꾸미,BC01,전라북도 진안군 진안읍 진무로 1030,쭈꾸미볶음,35.7604066,127.431809,1
산촌농원,BC01,광주광역시 광산구 고봉로 427-8,"추어탕, 백숙, 토끼탕(겨울)",35.2446487,126.7401537,1
송정떡갈비 1호점,BC01,광주광역시 광산구 광산로29번길 1,떡갈비,35.1396398,126.7943038,1
완도바다생태한마리,BC01,광주광역시 광산구 목련로394번길 39-13,동태탕,35.1843193,126.834539,1
비아꽃게장,BC01,광주광역시 광산구 비아동원촌길 71,꽃게장,35.2215772,126.8275317,1
행복한임금님수완점,BC01,광주광역시 광산구 왕버들로 113-2,한정식,35.1997423,126.8314443,1
첨단한우돌곱창,BC01,광주광역시 광산구 첨단중앙로152번길 5-10,곱창구이,35.2184884,126.844296,1
명화식육식당,BC01,광주광역시 광산구 평동로 421,"애호박찌개, 삼겹살 ",35.1313113,126.7786999,1
해궁,BC01,광주광역시 광산구 풍영로229번길 53,"전복구이, 전복삼계탕 ",35.1919919,126.8109508,1
앵무동,BC01,광주광역시 남구 봉선로79번길 2,"소고기낙지탕탕이, 키조개삼합",35.1266084,126.9073425,1
남구식당,BC01,광주광역시 남구 행암길 12,"영양탕, 오리탕, 추어탕",35.1033728,126.8963971,1
산수쌈밥 동명점,BC01,광주광역시 동구 동계로 11,우렁이쌈밥정식,35.1552675,126.9242529,1
할매추어탕,BC01,광주광역시 동구 구성로 269,추어탕,35.1492706,126.909714,1
하늘샘,BC01,광주광역시 동구 지원로5번길 3,메기탕,35.1252638,126.9325844,1
영미오리탕,BC01,광주광역시 북구 경양로 126,오리탕,35.1614634,126.9054767,1
일송정,BC01,광주광역시 북구 금남로132번길 12-9,한정식,35.1546904,126.9089613,1
다연정식,BC01,광주광역시 북구 비엔날레로 183-5,굴비정식,35.1812039,126.8900425,1
장가네생태탕,BC01,광주광역시 북구 설죽로217번길 3,낙지탕탕이,35.1794754,126.8971295,1
맛있는감자탕닭도리탕,BC01,광주광역시 북구 용주로 30번길 94,감자탕,35.18195183,126.904543,1
연화식당,BC01,광주광역시 서구 마륵복개로 147,육전,35.1461795,126.8499416,1
진도예가,BC01,광주광역시 서구 마륵복개로 53,코스요리,35.1461795,126.8499416,1
오리요리명가27년,BC01,광주광역시 서구 상무오월로43번길 3-12,오리한방백숙,35.1561416,126.864176,1
고기장터,BC01,광주광역시 서구 상무중앙로 103,삼겹살,35.1597344,126.848274,1
홍애집,BC01,광주광역시 서구 운천로 160,홍어요리,35.1360986,126.8591564,1
머시기쪽갈비생족발구이 쌍촌본점,BC01,광주광역시 서구 월드컵4강로181번길 31,쪽갈비,35.1522096,126.8669046,1
제주도세기마을 본점,BC01,광주광역시 서구 풍금로177번길 9,흑돼지 오겹살,35.1315261,126.8583975,1
황하호연,BC01,광주광역시 서구 풍금로4번길 9-2,마라탕,35.1209693,126.8672077,1
제주통아구찜,BC01,광주광역시 서구 하남대로734번길 1,아구찜,35.1703079,126.8727782,1
찬이네칼국수팥죽전문점,BC01,광주광역시 서구 화정로 249-1,바지락칼국수,35.1459054,126.8807249,1
예향,BC01,전라남도 강진군 강진읍 보은로3길 11-1,한정식,34.6411646,126.770002,1
모란추어탕,BC01,전라남도 강진군 강진읍 탑동길 5,추어탕,34.6407338,126.7674645,1
석문정,BC01,전라남도 강진군 도암면 백도로 2059-7,회춘탕,34.5582261,126.7236994,1
거북횟집,BC01,전라남도 강진군 마량면 미항로 139-1,"전어구이, 매운탕",34.44983763,126.8174793,1
청자골회타운,BC01,전라남도 강진군 마량면 미항로 173-1,생선회,34.44912217,126.8209805,1
수인관,BC01,전라남도 강진군 병영면 병영성로 107-10,돼지불고기백반,34.7142358,126.8155433,1
관산식당,BC01,전라남도 고흥군 고흥읍 고흥로 1896,냉면,34.5986282,127.2767841,1
한솔회마트,BC01,전라남도 고흥군 고흥읍 서문여산길 50,생선회,34.6068638,127.2824358,1
삼이야식,BC01,전라남도 고흥군 고흥읍 학교길 70,닭볶음탕,34.6074486,127.2917406,1
동방기사식당,BC01,전라남도 고흥군 과역면 고흥로 2921,삼겹살백반,34.6772767,127.3610375,1
송학산장,BC01,전라남도 고흥군 과역면 과역로 890-16,국밥,34.6868156,127.3839513,1
득량식당,BC01,전라남도 고흥군 도양읍 목넘가는길 20,장어탕,34.5287479,127.1304765,1
해변식당,BC01,전라남도 고흥군 도양읍 비봉로 159,백반,34.53833,127.1390575,1
다정통닭,BC01,전라남도 고흥군 두원면 고흥로 2805-23,백숙,34.63147829,127.2970876,1
고센,BC01,전라남도 고흥군 포두면 우주로 835,보리밥,34.5706031,127.3408286,1
오가네붕어찜,BC01,전라남도 곡성군 곡성읍 곡성로 782,민물매운탕,35.2763615,127.2902437,1
곡성한일순대국밥,BC01,전라남도 곡성군 곡성읍 읍내리 218,순대국밥,35.27914632,127.2980341,1
순수한우명품관,BC01,전라남도 곡성군 곡성읍 곡성로 856,갈비탕,35.2797685,127.2984376,1
큰손탕집,BC01,전라남도 곡성군 곡성읍 읍내17길 11,김치찌개,35.28181789,127.2935376,1
고향숯불갈비,BC01,전라남도 곡성군 곡성읍 학교로 155,돼지갈비,35.2800257,127.2880469,1
학림정,BC01,전라남도 곡성군 곡성읍 학정1길 9-21,닭곰탕,35.2903389,127.2849245,1
명성호수산장,BC01,전라남도 곡성군 오곡면 오죽로 1777,"능이오리,닭백숙",35.2649504,127.3066584,1
옥과한우촌,BC01,전라남도 곡성군 오산면 오산로 983,꽃등심,35.2275052,127.1264877,1
새수궁가든,BC01,전라남도 곡성군 죽곡면 섬진강로 1015-2,참게메기탕,35.1914099,127.3750582,1
장원회관,BC01,전라남도 광양시 광양읍 매천로 821-5,숯불고기,34.9758097,127.5851567,1
지곡산장,BC01,전라남도 광양시 광양읍 서북로 59,토종닭숯불구이,34.975522,127.5765211,1
오미정,BC01,전라남도 광양시 광양읍 와룡1길 10,오리불고기,34.97150534,127.6095804,1
솔마루떡갈비,BC01,전라남도 광양시 광양읍 제철로 515,떡갈비,34.9491233,127.6083001,1
갯마을장어,BC01,전라남도 광양시 길호4길 18,"장어탕,서대회",34.9310551,127.6986754,1
옛고을그향기,BC01,전라남도 광양시 발섬4길 17-6,한정식,34.9344907,127.7007269,1
이모네아구찜,BC01,전라남도 광양시 영수길 148,아구탕,34.9649123,127.7191173,1
미가도,BC01,전라남도 광양시 오류5길 35,"메기구이, 메기탕 ",34.9378365,127.6920097,1
구다리식당,BC01,전라남도 광양시 옥곡면 명주로 2,메기매운탕,34.99348054,127.700691,1
백년옥,BC01,전라남도 광양시 옥룡면 상산길 15,손두부,35.04357187,127.592166,1
푸른산장,BC01,전라남도 광양시 옥룡면 신재로 1317,"닭숯불고기, 흑염소",35.0015887,127.6097067,1
구봉산닭과수제비,BC01,전라남도 광양시 용장길 260-3,들깨수제비,34.945235,127.6601375,1
성호횟집식당,BC01,전라남도 광양시 진월면 섬진강매화로 119,"주꾸미, 전어회 ",34.9791288,127.7600961,1
싱글벙글복집,BC01,전라남도 광양시 행정1길 6-5,"복지리, 찜, 튀김",34.94195747,127.694122,1
어부의집,BC01,전라남도 구례군 구례읍 5일시장작은길 12,생선구이,35.2112197,127.4703934,1
지리산노가네식당,BC01,전라남도 구례군 구례읍 5일시장작은길 36,흑염소,35.2112197,127.4703934,1
부부식당,BC01,전라남도 구례군 구례읍 구례2길 30,다슬기수제비,35.2088976,127.4636257,1
동아식당,BC01,전라남도 구례군 구례읍 봉동길 4-5,"우족탕, 가오리찜",35.2095758,127.4704636,1
북문토종흑돼지,BC01,전라남도 구례군 구례읍 봉성로 108,양념주물럭,35.2056646,127.4644829,1
영실봉,BC01,전라남도 구례군 구례읍 북교길 6-6,갈치탕,35.2096913,127.4621486,1
봉성식당,BC01,전라남도 구례군 구례읍 봉동길 8-9,"돼지머리국밥, 수육 ",35.2089774,127.4686626,1
당골식당,BC01,전라남도 구례군 산동면 당골길 86-31,"산닭구이, 오리구이 ",35.31421246,127.4870911,1
섬진강다슬기식당,BC01,전라남도 구례군 토지면 섬진강대로 5041,다슬기탕,35.1969905,127.5260315,1
송현불고기,BC01,전라남도 나주시 건재로 193,불고기,35.0775611,126.7632036,1
나주곰탕하얀집,BC01,전라남도 나주시 금성관길 6-1,곰탕,35.0323264,126.7170472,1
우리식당,BC01,전라남도 나주시 나주로 212-6,오리탕,35.0273865,126.7160462,1
삐삐식당,BC01,전라남도 나주시 나주천2길 80,"애호박찌개, 보리굴비",35.0297226,126.7177523,1
버드나무집,BC01,전라남도 나주시 다도면 나주호로 162,매운탕,34.9636557,126.8411589,1
숲속의무릉도원,BC01,전라남도 담양군 가사문학면 남대덕로 53,들나물솔밥정식,35.185791,127.055594,1
덕인관,BC01,전라남도 담양군 담양읍 죽향대로 1121,떡갈비,35.3116774,126.9817243,1
승일식당,BC01,전라남도 담양군 담양읍 중앙로 98-1,숯불돼지갈비,35.3218747,126.9820929,1
쌍교숯불갈비,BC01,전라남도 담양군 봉산면 송강정로 212,떡갈비,35.254008,126.9429557,1
담양애꽃,BC01,전라남도 담양군 봉산면 죽향대로 723,떡갈비정식,35.2948044,126.9763466,1
벽오동,BC01,전라남도 담양군 창평면 의병로 41,보리밥,35.2399209,127.0191708,1
소문난오리전골,BC01,전라남도 담양군 창평면 창평로 612,오리전골,35.2356273,127.0163773,1
해촌,BC01,전라남도 목포시 미항로 133,바지락 무침,34.7950018,126.4315277,1
인동주마을,BC01,전라남도 목포시 복산길12번길 5,간장게장,34.80392294,126.4366957,1
낙지나라,BC01,전라남도 목포시 송림로40번길 22,낙지 초무침,34.80693294,126.4001924,1
하당먹거리,BC01,전라남도 목포시 신흥로 98,"전복, 낙지탕탕이 ",34.80543158,126.430685,1
장터식당,BC01,전라남도 목포시 영산로40번길 23,꽃게살 비빔밥,34.7856185,126.383224,1
만선식당,BC01,전라남도 목포시 서산로 2,벤댕이 회,34.7830778,126.3794162,1
어민동산촌닭,BC01,전라남도 목포시 해양대학로 162-1,촌닭 코스요리,34.7927293,126.3662687,1
독천식당,BC01,전라남도 목포시 호남로64번길 3-1,낙지비빔밥,34.7939526,126.3855943,1
제일회식당,BC01,전라남도 무안군 망운면 망운로 13,기절낙지,35.01344531,126.3916588,1
낙지예찬생선예찬,BC01,전라남도 무안군 무안읍 무안로 544,낙지,34.9913695,126.4813587,1
향림낙지한마당,BC01,전라남도 무안군 무안읍 뻘낙지길 34,"낙지, 회",34.9879011,126.4775076,1
토담골한우곰탕,BC01,전라남도 무안군 무안읍 성내1길 32-5,곰탕,34.9922202,126.4761965,1
무안애꽃낙지한정식,BC01,전라남도 무안군 무안읍 영산로 3083,낙지 한정식,35.0046478,126.4964731,1
구풍갈비,BC01,전라남도 무안군 삼향읍 중등포길 35-37,떡갈비,34.84479492,126.4288424,1
남원춘향골추어탕,BC01,전라남도 무안군 청계면 도대로 125-9,추어탕,34.96848528,126.4413523,1
금복식당,BC01,전라남도 보성군 노동면 보림길 2,다슬기탕,34.79593157,127.0694103,1
우성관,BC01,전라남도 보성군 미력면 초당길 9-4,"오리로스, 탕",34.77582668,127.1074996,1
신화식당,BC01,전라남도 보성군 보성읍 새싹길 8,대패삼겹살,34.7719046,127.0786378,1
태평골낚시터가든,BC01,전라남도 보성군 보성읍 새싹길 81-64,추어탕,34.7721207,127.0784483,1
복내식당,BC01,전라남도 보성군 복내면 개기로 1680,육회비빔밥,34.8948771,127.1291162,1
산천식당,BC01,전라남도 보성군 복내면 개기로 1682,메기탕,34.9013589,127.1178568,1
중흥식육식당,BC01,전라남도 보성군 웅치면 일림로 1000,삼겹살,34.7228146,127.0221143,1
갯마을횟집,BC01,전라남도 보성군 회천면 우암길 27-12,활어회,34.6708612,127.08956,1
원조동경낙지,BC01,전라남도 순천시 금곡길 26,낚지전골,34.9548453,127.4814501,1
양지쌈밥,BC01,전라남도 순천시 금곡길 8,쌈밥,34.9549983,127.4835042,1
명동산장,BC01,전라남도 순천시 상사면 상사호길 206,민물매운탕,34.9300049,127.4653016,1
하마가든,BC01,전라남도 순천시 상사호길 315,꿩탕,34.922465,127.485255,1
선호가든,BC01,전라남도 순천시 서면 청소길 239,닭구이,35.0312916,127.5037874,1
대대선창집,BC01,전라남도 순천시 순천만길 542,짱뚱어탕,34.889458,127.5090847,1
흥덕식당,BC01,전라남도 순천시 역전광장3길 21,백반,34.944742,127.5009943,1
와룡산장,BC01,전라남도 순천시 용수동길 361,닭구이,34.9793875,127.4301925,1
아구마을,BC01,전라남도 순천시 하대석길 33,"아귀탕(찜), 해물탕 ",34.9467751,127.5248593,1
고깃배 횟집,BC01,전라남도 신안군 압해읍 압해로 1852,"회백반, 매운탕",34.8478271,126.2275339,1
꽃피는 무화가,BC01,전라남도 신안군 압해읍 압해로 393-2,"해초전복돌솥밥, 간장게장",34.8412387,126.3521846,1
장수촌,BC01,전라남도 신안군 압해읍 압해로 423,옻닭(토종닭),34.8429883,126.3503191,1
왕바위식당,BC01,전라남도 신안군 증도면 지도증도로 1991,민어회,34.9480212,126.1251327,1
당머리첫집,BC01,전라남도 여수시 남산남1길 34,"하모샤브샤브, 하모사시미",34.7294508,127.731327,1
녹원식당,BC01,전라남도 여수시 남산로 60-31,게장백반,34.7365231,127.7328383,1
터진만두,BC01,전라남도 여수시 소호로 253-1,"만두, 냉면, 만두전골",34.7502049,127.6552985,1
용진하우스,BC01,전라남도 여수시 어항단지로 21,"장어탕, 조개탕",34.7258214,127.7172552,1
영덕횟집,BC01,전라남도 여수시 여수산단로 37-6,우럭매운탕,34.8462846,127.6976067,1
나진국밥,BC01,전라남도 여수시 화양면 화양로 1391,국밥,34.7260921,127.6216596,1
미륵골산장,BC01,전라남도 영광군 군남면 천년로 463-37,백숙,35.2445141,126.4570578,1
지산칼국수,BC01,전라남도 영광군 백수읍 백수로 726,"칼국수, 만두",35.2819212,126.3895503,1
한성식당,BC01,전라남도 영광군 백수읍 천마길 10,백합죽,35.2895882,126.4287749,1
도래지,BC01,전라남도 영광군 법성면 굴비로1길 106-14,굴비정식,35.3605226,126.4350373,1
법성토우,BC01,전라남도 영광군 법성면 법성포로3길 26-9,간장게장정식,35.3604996,126.4445574,1
푸른가든,BC01,전라남도 영광군 불갑면 강항로 46-18,촌닭,35.2143758,126.5261852,1
한솔가든,BC01,전라남도 영광군 영광읍 영대로 516,장어탕,35.2871261,126.5154108,1
밀향기,BC01,전라남도 영광군 영광읍 함영로 3448,"해물칼국수, 해물녹두전",35.2579256,126.5059822,1
문정한정식,BC01,전라남도 영광군 중앙로5길 16-10,한정식,35.2749736,126.5137254,1
홍농암소갈비,BC01,전라남도 영광군 홍농읍 동부로 17,돼지갈비,35.3919571,126.4645127,1
텃밭가든,BC01,전라남도 영암군 덕진면 새터신정길 71,닭구이,34.81922974,126.6981553,1
남원식육식당,BC01,전라남도 영암군 미암면 영산로 9,돼지불고기,34.7297741,126.565953,1
신월착한고기,BC01,전라남도 영암군 신북면 간은정로 24,생고기비빔밥,34.8895737,126.692675,1
금동숯불구이식육식당,BC01,전라남도 영암군 신북면 고분로 1014,삼겹살,34.93449735,126.6727946,1
궁전본가,BC01,전라남도 영암군 영암읍 낭주로 206,백반,34.7964116,126.7039688,1
초원식당,BC01,전라남도 영암군 영암읍 열무정로 10,한방백숙,34.7987315,126.6980902,1
영빈관,BC01,전라남도 영암군 영암읍 웃시암길 8,"육낙, 비빔밥",34.8017605,126.698453,1
청하식당,BC01,전라남도 영암군 학산면 독천로 170-1,낙지볶음,34.7250709,126.5679891,1
소라횟집,BC01,전라남도 완도군 신지면 명사십리길 85-29,삼복더위탕,34.32698672,126.8051056,1
무등식육점,BC01,전라남도 완도군 완도읍 개포로 145번길 39,삽겹살,34.32240908,126.7418771,1
개성순두부,BC01,전라남도 완도군 완도읍 개포로 19,순두부,34.3163653,126.7503313,1
미락식당,BC01,전라남도 완도군 완도읍 군내11번길 15,오리탕,34.31330311,126.7576224,1
장수식당,BC01,전라남도 완도군 완도읍 장보고대로 191-1,국밥,34.31831745,126.7477705,1
문화식당,BC01,전라남도 완도군 완도읍 청해진남로24번길 32,추어탕,34.31522223,126.7540702,1
호반가든,BC01,전라남도 장성군 북하면 백양로 612,메기찜,35.4114392,126.853062,1
호산식당,BC01,전라남도 장성군 장성읍 미락단지길 32,메기탕,35.3459141,126.8188298,1
장어나라,BC01,전라남도 장성군 장성읍 영천로 219,"장어, 백반",35.3038011,126.7862514,1
불태산 진원성,BC01,전라남도 장성군 진원면 고산로 17,한우육회비빔밥,35.2731542,126.8359175,1
콩까러가세,BC01,전라남도 장성군 진원면 영신2길 65,"순두부, 청국장",35.26759356,126.8043644,1
청자연,BC01,전라남도 장성군 황룡면 구석길 53-2,"자연밥상, 떡갈비",35.30393117,126.7455301,1
대도식당,BC01,전라남도 장흥군 대덕읍 거정2길 14-24,장어전골,34.5010582,126.8878376,1
바다하우스,BC01,전라남도 장흥군 안양면 수문용곡로 139,바지락회무침,34.6325807,127.0311176,1
영천수산,BC01,전라남도 장흥군 안양면 안양로 151,민물장어,34.6515989,126.9756802,1
연지보리밥,BC01,전라남도 장흥군 장흥읍 토요시장3길 15,보리밥,34.67636797,126.9028619,1
호남식당,BC01,전라남도 장흥군 회진면 회진로 449,돼지주물럭,34.486736,126.9325526,1
우리집횟집,BC01,전라남도 장흥군 회진면 회진선창길 10-1,된장물회,34.48267511,126.94037,1
장어랑돼지랑,BC01,전라남도 진도군 의신면 운림산방로 269,장어구이,34.4648344,126.3023009,1
해미원,BC01,전라남도 진도군 진도읍 교동5길 109,회정식,34.4872043,126.2516309,1
신호등회관,BC01,전라남도 진도군 진도읍 남동1길 66,꽃게비빔밥,34.4804683,126.2653938,1
옥천횟집,BC01,전라남도 진도군 진도읍 성동길 9,회정식,34.4844608,126.2655948,1
하여주가든,BC01,전라남도 함평군 신광면 함영로 2573,돼지숯불갈비,35.1607073,126.5003423,1
송학냉면,BC01,전라남도 함평군 학교면 함영로 503,냉면,35.0421037,126.5340098,1
은행나무수산,BC01,전라남도 함평군 함평읍 내바람길 39,"메기찜, 붕어찜",35.0629888,126.5209254,1
목포식당,BC01,전라남도 함평군 함평읍 시장길 32,육회비빔밥,35.06425404,126.5227774,1
장안식당,BC01,전남 함평군 함평읍 함평천우길 54,곱창국밥,35.06090312,126.5245434,1
선유식당,BC01,전라남도 함평군 함평읍 중앙길 54-13,굴비정식,35.0620702,126.5232317,1
돌머리수산,BC01,전라남도 함평군 함평읍 중앙길 90-1,함평뻘낙지,35.0620702,126.5232317,1
초록식당,BC01,전라남도 함평군 함평읍 중앙길 96-7,육회비빔밥,35.0643274,126.5220813,1
나비골가든,BC01,전라남도 함평군 함평읍 함장로 1131,우렁이청국장,35.0597483,126.525171,1
고향산천,BC01,전라남도 함평군 해보면 밀재로 1283-4,백반,35.1780814,126.6130743,1
팔도강산,BC01,전라남도 해남군 삼산면 대흥사길 88-30,흑두부,34.4986419,126.6170989,1
장수통닭,BC01,전라남도 해남군 해남읍 고산로 295,토종닭코스요리,34.5406022,126.6126688,1
성내식당,BC01,전라남도 해남군 해남읍 명문길 19-1,"미자탕, 김국",34.57571308,126.5976125,1
